recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max
8a36a56bd,10,1,32.4093,947.4609,34.8532,10852.7344
8a37d96db,4,1,37.5467,2343.75,39.4027,4218.75
8a4fde83f,9,1,22.3467,1125.0,25.152,5250.0
8a4fde83f,11,1,22.1693,1808.7891,23.307,5684.7656
8a4fde83f,17,1,40.6133,1312.5,47.0667,3937.5
8a911af21,23,1,19.1507,7235.1562,25.2343,11283.3984
8ad61d101,23,1,47.8215,7235.1562,53.9051,11283.3984
8aeef4748,22,1,23.4987,10687.5,25.104,13687.5
8af1d63e6,22,1,49.9627,10687.5,51.568,13687.5
8b044db51,5,1,48.304,5062.5,51.4133,11250.0
8b044db51,23,4,39.4623,6459.9609,47.3861,11627.9297
8b127a335,7,1,20.3093,4687.5,23.4507,11437.5
8b237e9eb,11,1,17.8852,1808.7891,19.0229,5684.7656
8b237e9eb,23,4,12.5504,6459.9609,20.4742,11627.9297
8b237e9eb,17,1,23.0933,1312.5,29.5467,3937.5
8b27b9415,8,1,13.568,3750.0,17.6907,5531.25
8b2eac349,22,1,0.2133,10687.5,1.8187,13687.5
8b653cf02,14,1,44.4747,2531.25,45.0613,5531.25
8b66ba095,1,1,28.7573,3843.75,29.6533,5625.0
8b66ba095,3,1,33.8293,1031.25,34.5707,2812.5
8b713bb0c,18,1,20.4373,3187.5,21.1307,5062.5
8b713bb0c,4,1,23.36,2343.75,25.216,4218.75
8b713bb0c,3,1,56.4267,1031.25,57.168,2812.5
8b713bb0c,16,4,11.968,3093.75,13.8027,4593.75
8b87b2f21,23,4,25.3388,6459.9609,33.2626,11627.9297
8b99ccd88,10,1,9.4215,947.4609,11.8654,10852.7344
8bc0657db,15,1,25.7067,93.75,29.0507,1125.0
8bc0657db,5,1,6.688,5062.5,9.7973,11250.0
8bdb3be80,22,1,50.0267,10687.5,51.632,13687.5
8bf114c9c,1,1,20.864,3843.75,21.76,5625.0
8bf90ebb9,10,1,23.2838,947.4609,25.7277,10852.7344
8c20115ce,7,1,13.584,4687.5,16.7253,11437.5
8c287e8e5,22,1,39.8827,10687.5,41.488,13687.5
8c2c746fa,3,1,54.6933,1031.25,55.4347,2812.5
8c2c746fa,20,1,11.5307,2343.75,14.9707,5718.75
8c2c746fa,17,1,34.6827,1312.5,41.136,3937.5
8c2c746fa,12,1,32.496,562.5,35.632,3281.25
8c2da3e8f,16,4,45.4613,3093.75,47.296,4593.75
8c2da3e8f,5,1,44.672,4781.25,47.024,10406.25
8c2da3e8f,15,1,54.7893,93.75,58.1333,1125.0
8c319f2d8,7,1,41.456,4687.5,44.5973,11437.5
8c319f2d8,6,1,21.3973,562.5,23.4187,3187.5
8c4b42d8b,19,1,16.8427,281.25,18.3947,2812.5
8c4b42d8b,16,4,13.5253,3093.75,15.36,4593.75
8c53ee50b,19,1,25.3387,281.25,26.8907,2812.5
8c53ee50b,9,1,47.3867,1125.0,50.192,5250.0
8c56ab3a0,22,1,58.384,10687.5,59.9893,13687.5
8c5e099f9,11,1,30.1976,1808.7891,31.3353,5684.7656
8c5e099f9,21,1,29.408,3281.25,30.5013,4125.0
8c5f9d5a1,0,1,0.5227,5906.25,1.8133,7500.0
8c5f9d5a1,21,1,51.4773,3281.25,52.5707,4125.0
8c6293cc8,6,1,36.1707,562.5,38.3147,4406.25
8c7160557,4,1,0.6507,2343.75,2.5067,4218.75
8c7160557,2,1,55.36,468.75,57.136,3000.0
8c7160557,5,1,54.1867,5062.5,57.296,11250.0
8c7160557,14,1,39.8507,2531.25,40.4373,5531.25
8c7648ac2,12,1,54.0107,562.5,57.1467,3281.25
8c7648ac2,23,4,0.4063,6459.9609,8.3302,11627.9297
8c7648ac2,17,4,40.768,1312.5,43.3013,7406.25
8c7648ac2,17,1,53.536,1312.5,59.9893,3937.5
8c7648ac2,17,4,36.1813,1312.5,38.7147,7406.25
8c7648ac2,19,1,58.3733,281.25,59.9253,2812.5
8c81c0da2,14,1,9.4667,2531.25,10.0533,5531.25
8c81c0da2,22,1,3.4347,10687.5,5.04,13687.5
8c81c0da2,23,4,36.0548,6459.9609,43.9786,11627.9297
8c8234049,17,1,3.376,1312.5,9.8293,3937.5
8c8234049,8,1,51.584,3750.0,55.7067,5531.25
8c8234049,19,1,57.6533,281.25,59.2053,2812.5
8cac56cc8,2,1,52.5387,468.75,54.3147,3000.0
8cac56cc8,8,1,53.968,3750.0,58.0907,5531.25
8cb1a08e6,16,4,1.4347,3093.75,3.2693,4593.75
8cb1a08e6,19,1,40.56,281.25,42.112,2812.5
8cd40473f,1,1,19.4133,3843.75,20.3093,5625.0
8cd40473f,23,4,25.0137,6459.9609,32.9375,11627.9297
8cd40473f,23,4,4.7891,6459.9609,12.7129,11627.9297
8cd40473f,7,1,44.2187,4687.5,47.36,11437.5
8cee03244,23,4,50.1319,6459.9609,58.0557,11627.9297
8cee03244,6,1,57.7867,562.5,59.9307,4406.25
8d1192f16,0,1,33.6053,5906.25,34.896,7500.0
8d1192f16,5,1,29.104,4781.25,31.456,10406.25
8d1192f16,16,4,36.0107,3093.75,37.8453,4593.75
8d1192f16,19,1,6.9173,281.25,8.4693,2812.5
8d1aa8b4f,12,1,10.8853,562.5,14.0213,3281.25
8d1aa8b4f,9,1,5.8133,1125.0,8.6187,5250.0
8d5cd37e3,6,1,13.1093,562.5,15.2533,4406.25
8d608570c,1,1,0.6933,3843.75,1.5893,5625.0
8d94e0b77,10,1,7.3375,947.4609,9.7814,10852.7344
8daabd226,10,1,36.5888,947.4609,39.0327,10852.7344
8dbaef6b5,4,1,18.8587,2343.75,20.7147,4218.75
8dc357382,16,4,39.6053,3093.75,41.44,4593.75
8dc357382,12,1,56.6987,562.5,59.8347,3281.25
8dc357382,0,1,50.5013,5906.25,51.792,7500.0
8dc357382,6,1,56.8587,562.5,59.0027,4406.25
8dd58ef1a,19,1,46.9653,281.25,48.5173,2812.5
8de8aa454,19,1,50.32,281.25,51.872,2812.5
8de8aa454,15,1,7.0507,93.75,10.3947,1125.0
8de8aa454,17,1,5.952,1312.5,12.4053,3937.5
8de8aa454,15,1,4.512,93.75,7.856,1125.0
8e0396c69,9,1,50.5173,1125.0,53.3227,5250.0
8e0396c69,4,1,48.5227,2343.75,50.3787,4218.75
8e0c297ad,8,1,52.0747,3750.0,56.1973,5531.25
8e0e7cc78,10,1,26.5868,947.4609,29.0307,10852.7344
8e2ff1226,23,4,50.7762,6459.9609,58.7,11627.9297
8e2ff1226,17,4,56.1547,1312.5,58.688,7406.25
8e2ff1226,15,1,22.8213,93.75,26.1653,1125.0
8e2ff1572,17,4,28.88,1312.5,31.4133,7406.25
8e2ff1572,10,1,0.2728,947.4609,2.7167,10852.7344
8e2ff1572,13,1,22.5973,93.75,26.4693,1406.25
8e2ff1572,23,4,49.4121,6459.9609,57.3359,11627.9297
8e3056686,14,1,30.2933,2531.25,30.88,5531.25
8e3056686,6,1,12.9013,562.5,14.9227,3187.5
8e3056686,1,1,46.08,3843.75,46.976,5625.0
8e39c9049,3,1,50.1707,1031.25,50.912,2812.5
8e39c9049,16,4,2.3147,3093.75,4.1493,4593.75
8e47634a5,5,1,35.392,5062.5,38.5013,11250.0
8e47634a5,5,1,9.1573,5062.5,12.2667,11250.0
8e6e5659e,18,1,58.5867,3187.5,59.28,5062.5
8e95c5fbf,0,1,23.1947,5906.25,24.4853,7500.0
8e9bf8405,22,1,0.2347,10687.5,1.84,13687.5
8e9bf8405,10,1,42.8873,947.4609,45.3312,10852.7344
8eab581da,23,4,37.0242,6459.9609,44.948,11627.9297
8eab581da,13,1,39.4453,93.75,43.3173,1406.25
8eab581da,12,1,7.1253,562.5,10.2613,3281.25
8eac6d941,5,1,39.072,4781.25,41.424,10406.25
8eac6d941,1,1,57.9253,3843.75,58.8213,5625.0
8eac6d941,1,1,15.888,3843.75,16.784,5625.0
8eac6d941,18,1,9.712,3187.5,10.4053,5062.5
8eac6d941,21,1,56.272,3281.25,57.3653,4125.0
8eb1bc5e1,23,1,48.1001,7235.1562,54.1838,11283.3984
8ebdbcf48,1,1,55.3547,3843.75,56.2507,5625.0
8ebdbcf48,19,1,28.416,281.25,29.968,2812.5
8ec106891,18,1,23.0613,3187.5,23.7547,5062.5
8ec106891,21,1,15.6,3281.25,16.6933,4125.0
8ec106891,16,4,22.2987,3093.75,24.1333,4593.75
8ec106891,11,1,29.2571,1808.7891,30.3949,5684.7656
8ec106891,2,1,21.0987,468.75,22.8747,3000.0
8ec858427,23,4,8.5217,6459.9609,16.4455,11627.9297
8ec858427,17,4,47.6427,1312.5,50.176,7406.25
8ec858427,14,1,52.0693,2531.25,52.656,5531.25
8ecac2fbd,1,1,52.7413,3843.75,53.6373,5625.0
8ecac2fbd,14,1,14.7147,2531.25,15.3013,5531.25
8ef1d1114,4,1,42.8853,2343.75,44.7413,4218.75
8ef1d1114,13,1,52.816,93.75,56.688,1406.25
8efac5ba4,10,1,50.9156,947.4609,53.3595,10852.7344
8f0daaed9,18,1,31.7387,3187.5,32.432,5062.5
8f0daaed9,7,1,11.28,4687.5,14.4213,11437.5
8f1821a54,5,1,14.8053,5062.5,17.9147,11250.0
8f1821a54,4,1,42.1067,2343.75,43.9627,4218.75
8f1821a54,6,1,26.288,562.5,28.432,4406.25
8f1821a54,19,1,17.3067,281.25,18.8587,2812.5
8f1821a54,20,1,23.3653,2343.75,26.8053,5718.75
8f1ae787c,11,1,15.093,1808.7891,16.2307,5684.7656
8f3d579c8,15,1,43.136,93.75,46.48,1125.0
8f3d579c8,5,1,31.4133,5062.5,34.5227,11250.0
8f3d579c8,17,4,44.416,1312.5,46.9493,7406.25
8f3d579c8,7,1,31.2747,4687.5,34.416,11437.5
8f44c74f9,23,1,21.461,7235.1562,27.5447,11283.3984
8f5087237,13,1,34.6347,93.75,35.2587,843.75
8f6131f46,20,1,48.2933,2343.75,51.7333,5718.75
8f6131f46,20,1,40.6507,2343.75,44.0907,5718.75
8f8e31e51,23,4,13.8565,6459.9609,21.7803,11627.9297
8f8e31e51,7,1,17.28,4687.5,20.4213,11437.5
8f8e31e51,5,1,17.2693,5062.5,20.3787,11250.0
8f8e4f3e2,0,1,25.4347,5906.25,26.7253,7500.0
8f8e4f3e2,8,1,49.4027,3750.0,53.5253,5531.25
8f8e4f3e2,15,1,15.4827,93.75,18.8267,1125.0
8f8e4f3e2,17,4,14.912,1312.5,17.4453,7406.25
8fa859d45,20,1,16.256,2343.75,19.696,5718.75
8fa859d45,5,1,9.936,5062.5,13.0453,11250.0
8fa859d45,17,1,11.1147,1312.5,17.568,3937.5
8ff70700d,17,4,1.456,1312.5,3.9893,7406.25
8ffc662db,18,1,8.5493,3187.5,9.2427,5062.5
8ffc662db,8,1,36.5973,3750.0,40.72,5531.25
8ffc662db,19,1,22.288,281.25,23.84,2812.5
900131d8d,22,1,0.3893,10687.5,1.9947,13687.5
9001d0dce,16,4,2.5173,3093.75,4.352,4593.75
90170bbf9,7,1,5.9787,4687.5,9.12,11437.5
90170bbf9,20,1,37.872,2343.75,41.312,5718.75
90170bbf9,15,1,5.152,93.75,8.496,1125.0
90170bbf9,5,1,5.4507,4781.25,7.8027,10406.25
90170bbf9,12,1,43.6533,562.5,46.7893,3281.25
90170bbf9,12,1,49.8933,562.5,53.0293,3281.25
90387f1bd,23,1,53.2608,7235.1562,59.3444,11283.3984
904f2d2b3,2,1,50.7307,468.75,52.5067,3000.0
9069bb594,14,1,20.9067,3750.0,21.1787,6468.75
906e59468,20,1,33.8827,2343.75,37.3227,5718.75
906fc22b6,21,1,23.0453,3281.25,24.1387,4125.0
906fc22b6,19,1,21.632,281.25,23.184,2812.5
906fc22b6,15,1,10.608,93.75,13.952,1125.0
9074b816c,20,1,44.9173,2343.75,48.3573,5718.75
9074b816c,0,1,38.784,5906.25,40.0747,7500.0
9074b816c,4,1,11.7067,2343.75,13.5627,4218.75
9074b816c,9,1,16.432,1125.0,19.2373,5250.0
9074b816c,17,4,39.328,1312.5,41.8613,7406.25
9074b816c,6,1,5.0507,562.5,7.072,3187.5
9074b816c,2,1,17.696,468.75,19.472,3000.0
90771a4cc,1,1,28.656,3843.75,29.552,5625.0
90771a4cc,9,1,22.656,1125.0,25.4613,5250.0
90836bf07,23,1,4.5453,7235.1562,10.6289,11283.3984
908c02d41,5,1,5.4187,4781.25,7.7707,10406.25
908c02d41,22,1,8.8,10687.5,10.4053,13687.5
908c02d41,19,1,3.9413,281.25,5.4933,2812.5
908c02d41,16,4,30.9333,3093.75,32.768,4593.75
909fd946a,2,1,52.5173,468.75,54.2933,3000.0
909fd946a,13,1,46.8747,93.75,50.7467,1406.25
909fd946a,21,1,3.5573,3281.25,4.6507,4125.0
909fd946a,17,1,26.2827,1312.5,32.736,3937.5
90a2963d8,21,1,50.64,3281.25,51.7333,4125.0
90c341444,11,1,8.3592,1808.7891,9.497,5684.7656
90c341444,5,1,15.4613,5062.5,18.5707,11250.0
90d37ea59,13,1,25.408,93.75,29.28,1406.25
90dae96a8,23,4,29.9944,6459.9609,37.9182,11627.9297
90dae96a8,19,1,32.096,281.25,33.648,2812.5
90dae96a8,23,4,36.4495,6459.9609,44.3733,11627.9297
90dae96a8,2,1,50.6773,468.75,52.4533,3000.0
90fcaa564,10,1,31.9623,947.4609,34.4062,10852.7344
910910c1d,9,1,7.9467,1125.0,10.752,5250.0
910910c1d,19,1,50.4533,281.25,52.0053,2812.5
910910c1d,23,4,38.9921,6459.9609,46.9159,11627.9297
910910c1d,23,4,16.8345,6459.9609,24.7583,11627.9297
911648d28,17,4,2.16,1312.5,4.6933,7406.25
911648d28,14,1,28.2187,2531.25,28.8053,5531.25
911df6a5e,16,4,32.496,3093.75,34.3307,4593.75
911df6a5e,23,4,44.3791,6459.9609,52.3029,11627.9297
911df6a5e,3,1,7.8027,1031.25,8.544,2812.5
912b56587,0,1,2.7467,5906.25,4.0373,7500.0
912b56587,12,1,55.984,562.5,59.12,3281.25
912b56587,0,1,0.6667,5906.25,1.9573,7500.0
914837e59,21,1,39.7547,3281.25,40.848,4125.0
914837e59,16,4,27.4773,3093.75,29.312,4593.75
915443145,10,1,17.9722,947.4609,20.4161,10852.7344
91554a8fb,20,1,18.112,2343.75,21.552,5718.75
91554a8fb,23,4,27.9742,6459.9609,35.898,11627.9297
91554a8fb,13,1,9.9467,93.75,13.8187,1406.25
915d54482,14,1,53.5307,2531.25,54.1173,5531.25
91694c5aa,11,1,46.6083,1808.7891,47.746,5684.7656
91694c5aa,20,1,50.3573,2343.75,53.7973,5718.75
91694c5aa,19,1,31.7067,281.25,33.2587,2812.5
9173942f2,14,1,28.5653,2531.25,29.152,5531.25
91906fec1,10,1,25.6987,947.4609,28.1426,10852.7344
919beba35,1,1,38.4267,3843.75,39.3227,5625.0
91a17ad0b,4,1,4.816,2343.75,6.672,4218.75
91a17ad0b,12,1,8.1493,562.5,11.2853,3281.25
91a2ba786,10,1,4.4698,947.4609,6.9137,10852.7344
91b5a54de,15,1,2.6987,93.75,6.0427,1125.0
91d968d22,1,1,35.7547,3843.75,36.6507,5625.0
91d968d22,21,1,10.96,3281.25,12.0533,4125.0
91daa8c7d,5,1,54.6453,4781.25,56.9973,10406.25
91e11cabb,6,1,48.0747,562.5,50.2187,4406.25
91e712b97,20,1,43.0667,2343.75,46.5067,5718.75
91e712b97,15,1,56.0373,93.75,59.3813,1125.0
91e712b97,12,1,0.688,562.5,3.824,3281.25
91efeccf7,9,1,22.2347,1125.0,25.04,5250.0
91efeccf7,17,1,21.9893,1312.5,28.4427,3937.5
91efeccf7,17,1,41.488,1312.5,47.9413,3937.5
9206ccf18,8,1,43.3067,3750.0,47.4293,5531.25
9209932a2,17,1,18.3307,1312.5,24.784,3937.5
9209932a2,20,1,1.4133,2343.75,4.8533,5718.75
9209932a2,17,4,8.9173,1312.5,11.4507,7406.25
9209932a2,15,1,22.2773,93.75,25.6213,1125.0
9246a226c,16,4,45.6107,3093.75,47.4453,4593.75
9246a226c,20,1,14.688,2343.75,18.128,5718.75
9251fdbdd,14,1,39.3333,2531.25,39.92,5531.25
925ff388c,16,4,51.5787,3093.75,53.4133,4593.75
92610347a,3,1,54.4853,1031.25,55.2267,2812.5
9287eef2a,8,1,10.464,3750.0,14.5867,5531.25
928ef4799,16,4,37.3493,3093.75,39.184,4593.75
928ef4799,9,1,2.7093,1125.0,5.5147,5250.0
928ef4799,17,1,24.272,1312.5,30.7253,3937.5
92940cac2,11,1,55.8498,1808.7891,56.9876,5684.7656
92940cac2,2,1,4.0,468.75,5.776,3000.0
92940cac2,8,1,43.824,3750.0,47.9467,5531.25
92940cac2,6,1,51.2587,562.5,53.28,3187.5
929d655d3,11,1,54.8862,1808.7891,56.0239,5684.7656
929d655d3,23,4,5.4741,6459.9609,13.3979,11627.9297
92bad93c6,1,1,35.0827,3843.75,35.9787,5625.0
92bebe093,23,1,12.5562,7235.1562,18.6398,11283.3984
92d06e7bd,23,1,2.9083,7235.1562,8.9919,11283.3984
92d7efc6f,17,1,40.9387,1312.5,47.392,3937.5
92d7efc6f,17,1,37.3227,1312.5,43.776,3937.5
92e42e393,13,1,40.0587,93.75,40.6827,843.75
92ef5ffae,21,1,54.6453,3281.25,55.7387,4125.0
930cddd80,22,1,43.1893,10687.5,44.7947,13687.5
930dba892,5,1,29.9893,5062.5,33.0987,11250.0
930e51d28,13,1,4.112,93.75,7.984,1406.25
930e51d28,13,1,6.8267,93.75,10.6987,1406.25
930e51d28,16,4,10.0213,3093.75,11.856,4593.75
930e51d28,3,1,9.9627,1031.25,10.704,2812.5
9310f718f,23,1,31.9739,7235.1562,38.0575,11283.3984
933fd3bf9,18,1,26.32,3187.5,27.0133,5062.5
93455848a,8,1,35.7387,3750.0,39.8613,5531.25
93455848a,13,1,44.1173,93.75,47.9893,1406.25
935e4c9b0,21,1,6.5067,3281.25,7.6,4125.0
9367e95cc,5,1,16.032,5062.5,19.1413,11250.0
9367e95cc,12,1,5.9947,562.5,9.1307,3281.25
937782744,19,1,9.8773,281.25,11.4293,2812.5
937782744,1,1,33.52,3843.75,34.416,5625.0
937782744,13,1,27.0507,93.75,30.9227,1406.25
93825d718,23,1,26.9468,7235.1562,33.0304,11283.3984
9387aaa2a,9,1,0.1813,1125.0,2.9867,5250.0
938d9433b,0,1,35.696,5906.25,36.9867,7500.0
938d9433b,18,1,57.648,3187.5,58.3413,5062.5
938d9433b,2,1,9.4987,468.75,11.2747,3000.0
939659635,12,1,44.3253,562.5,47.4613,3281.25
939659635,18,1,12.9867,3187.5,13.68,5062.5
939659635,2,1,23.5413,468.75,25.3173,3000.0
93af62b94,18,1,8.368,3187.5,9.0613,5062.5
93eb4d412,23,1,19.9517,7235.1562,26.0354,11283.3984
93ec8646c,21,1,52.7253,3281.25,53.8187,4125.0
93ec8646c,14,1,43.6853,2531.25,44.272,5531.25
93ec8646c,15,1,48.4267,93.75,51.7707,1125.0
941748fe3,16,4,53.7867,3093.75,55.6213,4593.75
941748fe3,14,1,14.128,2531.25,14.7147,5531.25
9425c4b01,6,1,54.192,562.5,56.2133,3187.5
9425c4b01,5,1,10.9493,4781.25,13.3013,10406.25
942b41be5,17,1,49.8613,1312.5,56.3147,3937.5
942b41be5,17,4,12.6347,1312.5,15.168,7406.25
942ca05c0,18,1,27.5253,3187.5,28.2187,5062.5
942ca05c0,12,1,27.5733,562.5,30.7093,3281.25
944a292b1,21,1,55.52,3281.25,56.6133,4125.0
944a292b1,16,4,55.424,3093.75,57.2587,4593.75
944edda33,16,4,23.8133,3093.75,25.648,4593.75
9467401d6,23,1,48.6284,7235.1562,54.712,11283.3984
94705a05a,22,1,18.8213,10687.5,20.4267,13687.5
94727a701,12,1,43.4027,562.5,46.5387,3281.25
94862ea2a,2,1,2.0053,468.75,3.7813,3000.0
94862ea2a,21,1,45.6213,3281.25,46.7147,4125.0
9496d86bf,14,1,28.1867,2531.25,28.7733,5531.25
94b3a3821,0,1,2.0907,5906.25,3.3813,7500.0
94b789ac1,23,4,33.8024,6459.9609,41.7263,11627.9297
94b789ac1,12,1,23.7653,562.5,26.9013,3281.25
94b789ac1,17,4,35.28,1312.5,37.8133,7406.25
94b789ac1,21,1,4.2507,3281.25,5.344,4125.0
94d96ee35,3,1,51.8507,1031.25,52.592,2812.5
94dc4b563,17,4,24.2613,1312.5,26.7947,7406.25
94dc4b563,1,1,43.056,3843.75,43.952,5625.0
95009b8a9,10,1,20.1085,947.4609,22.5524,10852.7344
9502c6244,23,1,13.2876,7235.1562,19.3712,11283.3984
950d678b8,6,1,10.512,562.5,12.656,4406.25
95143eefa,22,1,25.4933,10687.5,27.0987,13687.5
9521e8f3e,22,1,28.9013,10687.5,30.5067,13687.5
954262c8f,23,1,7.1169,7235.1562,13.2005,11283.3984
9547bef0c,14,1,48.544,2531.25,49.1307,5531.25
9553e7f3c,4,1,13.6907,2343.75,15.5467,4218.75
9553e7f3c,5,1,20.0907,5062.5,23.2,11250.0
95584cdc7,23,1,6.0372,7235.1562,12.1208,11283.3984
955cbc31c,15,1,56.6347,93.75,59.9787,1125.0
955cbc31c,0,1,28.9067,5906.25,30.1973,7500.0
955e129d2,4,1,33.9307,2343.75,35.7867,4218.75
95651bfaa,8,1,33.8187,3750.0,37.9413,5531.25
95651bfaa,17,4,33.344,1312.5,35.8773,7406.25
95651bfaa,0,1,33.4667,5906.25,34.7573,7500.0
9568317d4,2,1,45.664,468.75,47.44,3000.0
9568317d4,7,1,25.536,4687.5,28.6773,11437.5
9568317d4,9,1,6.8267,1125.0,9.632,5250.0
9568317d4,0,1,44.752,5906.25,46.0427,7500.0
9568317d4,20,1,19.9787,2343.75,23.4187,5718.75
9568317d4,4,1,1.4827,2343.75,3.3387,4218.75
957141585,10,1,35.2943,947.4609,37.7382,10852.7344
9572bfa64,22,1,30.0533,10687.5,31.6587,13687.5
95b0acae3,10,1,18.1,947.4609,20.5439,10852.7344
95b72ea60,23,4,41.2502,6459.9609,49.1741,11627.9297
95b72ea60,11,1,27.0803,1808.7891,28.218,5684.7656
95de545d6,3,1,44.2027,1031.25,44.944,2812.5
95e798b0d,6,1,46.0053,562.5,48.1493,4406.25
95e798b0d,15,1,5.5787,93.75,8.9227,1125.0
960572cd4,9,1,3.2747,1125.0,6.08,5250.0
96311bdb0,1,1,40.9493,3843.75,41.8453,5625.0
964c94ff5,0,1,20.96,5906.25,21.7547,8250.0
966736b59,10,1,24.5145,947.4609,26.9584,10852.7344
966736b59,1,1,54.9173,3843.75,55.8133,5625.0
96732714b,22,1,25.776,10687.5,27.3813,13687.5
9683e1e95,3,1,23.2213,1031.25,23.9627,2812.5
968a2a4e7,22,1,21.6053,10687.5,23.2107,13687.5
968d39186,19,1,9.4187,281.25,10.9707,2812.5
96c46c2cd,0,1,57.5947,5906.25,58.8853,7500.0
96d0e4d61,12,1,14.8053,562.5,17.9413,3281.25
96d0e4d61,3,1,47.4933,1031.25,48.2347,2812.5
96dbfbbc8,1,1,34.6187,3843.75,35.5147,5625.0
96dbfbbc8,19,1,57.3707,281.25,58.9227,2812.5
96e4d0c55,18,1,23.8507,3187.5,24.544,5062.5
96e4d0c55,21,1,32.528,3281.25,33.6213,4125.0
96e4d0c55,11,1,27.6782,1808.7891,28.816,5684.7656
96fc32e3d,21,1,10.3467,3281.25,11.44,4125.0
970a880ca,13,1,23.7013,93.75,27.5733,1406.25
970a880ca,0,1,5.6053,5906.25,6.896,7500.0
970a880ca,4,1,22.4747,2343.75,24.3307,4218.75
970a880ca,3,1,54.944,1031.25,55.6853,2812.5
972043240,4,1,54.944,2343.75,56.8,4218.75
972043240,1,1,51.4133,3843.75,52.3093,5625.0
972043240,6,1,4.5067,562.5,6.528,3187.5
972043240,14,1,13.232,2531.25,13.8187,5531.25
974697801,16,4,40.88,3093.75,42.7147,4593.75
974697801,13,1,14.4427,93.75,18.3147,1406.25
974b325dd,2,1,46.2613,468.75,48.0373,3000.0
974d0139e,16,4,31.7973,3093.75,33.632,4593.75
974d0139e,23,4,45.4182,6459.9609,53.342,11627.9297
974d0139e,13,1,24.368,93.75,28.24,1406.25
974f875f6,13,1,29.3227,93.75,29.9467,843.75
97614a6b0,7,1,12.592,4687.5,15.7333,11437.5
97614a6b0,15,1,54.6453,93.75,57.9893,1125.0
97630c03d,17,1,20.5547,1312.5,27.008,3937.5
97630c03d,19,1,6.4107,281.25,7.9627,2812.5
9769745d4,16,4,45.648,3093.75,47.4827,4593.75
9769745d4,9,1,36.0053,1125.0,38.8107,5250.0
976e26167,22,1,28.544,10687.5,30.1493,13687.5
976e26167,21,1,48.736,3281.25,49.8293,4125.0
978dbfac4,22,1,37.92,10687.5,39.5253,13687.5
97a9ea37b,15,1,9.7813,93.75,13.1253,1125.0
97a9ea37b,13,1,10.6827,93.75,14.5547,1406.25
97a9ea37b,0,1,32.656,5906.25,33.9467,7500.0
97ac9031d,8,1,18.144,3750.0,22.2667,5531.25
97b077e07,3,1,53.1093,1031.25,53.8507,2812.5
97b077e07,5,1,51.184,5062.5,54.2933,11250.0
97c4f44eb,14,1,29.9893,2531.25,30.576,5531.25
97cb9651d,7,1,39.248,4687.5,42.3893,11437.5
97d489184,16,4,10.4213,3093.75,12.256,4593.75
97d97782d,23,1,48.7155,7235.1562,54.7991,11283.3984
9814adf06,8,1,47.4933,3750.0,51.616,5531.25
9814c325c,0,1,15.4187,5906.25,16.7093,7500.0
9817ad011,18,1,55.7813,3187.5,56.4747,5062.5
9817ad011,7,1,53.0187,4687.5,56.16,11437.5
9817ad011,0,1,19.0453,5906.25,20.336,7500.0
9823b3628,1,1,0.0107,3843.75,0.9067,5625.0
9823b3628,21,1,56.608,3281.25,57.7013,4125.0
982ddca58,3,1,46.0853,1031.25,46.8267,2812.5
983a13114,4,1,50.4,2343.75,52.256,4218.75
983a13114,18,1,38.0693,3187.5,38.7627,5062.5
983a13114,13,1,49.1787,93.75,53.0507,1406.25
984786617,13,1,50.9547,93.75,54.8267,1406.25
984786617,16,4,15.6213,3093.75,17.456,4593.75
984786617,7,1,56.8373,4687.5,59.9787,11437.5
986328a0e,19,1,8.4747,281.25,10.0267,2812.5
986328a0e,20,1,22.4213,2343.75,25.8613,5718.75
9873b4f9f,20,1,29.6747,2343.75,33.1147,5718.75
987833181,13,1,21.2533,93.75,25.1253,1406.25
98893ac30,23,1,26.5985,7235.1562,32.6821,11283.3984
988b98899,3,1,50.6827,1031.25,51.424,2812.5
988b98899,5,1,31.1627,4781.25,33.5147,10406.25
988b98899,13,1,47.7867,93.75,51.6587,1406.25
9896fe27c,23,1,45.7375,7235.1562,51.8211,11283.3984
98bd045dc,21,1,3.52,3281.25,4.6133,4125.0
98bd045dc,12,1,11.8133,562.5,14.9493,3281.25
98cb8fb08,22,1,15.328,10687.5,16.9333,13687.5
98d039965,12,1,56.0693,562.5,59.2053,3281.25
98d039965,18,1,10.3573,3187.5,11.0507,5062.5
98d2722f5,17,4,21.0933,1312.5,23.6267,7406.25
98d2722f5,21,1,38.5973,3281.25,39.6907,4125.0
98d2722f5,2,1,43.232,468.75,45.008,3000.0
98d2722f5,2,1,10.176,468.75,11.952,3000.0
98d2722f5,9,1,6.992,1125.0,9.7973,5250.0
98de33bc9,21,1,17.8933,3281.25,18.9867,4125.0
98de33bc9,17,4,45.632,1312.5,48.1653,7406.25
98de33bc9,23,4,45.1338,6459.9609,53.0576,11627.9297
98effe7e2,20,1,13.776,2343.75,17.216,5718.75
98effe7e2,16,4,1.6907,3093.75,3.5253,4593.75
990662a03,18,1,51.44,3187.5,52.1333,5062.5
9919deb2f,16,4,26.9013,3093.75,28.736,4593.75
9919deb2f,17,1,15.584,1312.5,22.0373,3937.5
991af6062,1,1,18.5707,3843.75,19.4667,5625.0
994165911,10,1,2.9431,947.4609,5.387,10852.7344
